,Unnamed: 0,seismic_no,seismic_time,seismic_lat,seismic_lon,seismic_Dep,Mpf,well_name,well_uwi,well_date,well_lat,well_lon,well_Dep,dist,dt,dDep,Lateraldist,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,label
24470,24470,5437,2015-08-15 04:40:00,54.485,-117.254,3.5,2.51,ECA HZ WAHIGAN 2-33-63-22,100023306322W500,2015-08-22 00:00:00,54.48842,-117.261878,3.29924,0.6664171927309039,6.8055555555555545,0.20076000000000027,0.6354583362954165,0.0002634048572294061,0.0003534091756206932,0.24914096254271112,0.2493594708220354,0.24764033516721567,0.24673301543598672,0.0018435136623562469,0.0020798120575601423,0.04568008079177319,0.20759531295832168,0.17594321165725724,1.761069144014713e-06,0.015865256707275503,0.010691075322688726,0.010746694463467838,0.010540952878371637,1
24472,24472,5440,2015-08-16 10:45:00,54.478,-117.252,3.5,2.5,ECA HZ WAHIGAN 2-33-63-22,100023306322W500,2015-08-22 00:00:00,54.48842,-117.261878,3.29924,1.3382985109618155,5.552083333333332,0.20076000000000027,1.323154687420414,0.0003867891152841399,0.00032970712224290606,0.24463611712015587,0.2331825815535826,0.22227610642177076,0.21847411858731502,0.0018165665884844744,0.002143112656984401,0.12950528224049251,0.2597213934694652,0.13541060068141364,3.0009591401411125e-06,0.010518875322082814,0.010599224638853766,0.009702871488005364,0.008800815720499072,1
24476,24476,5444,2015-08-16 21:54:00,54.474,-117.26,2.99,2.6,ECA HZ WAHIGAN 2-33-63-22,100023306322W500,2015-08-22 00:00:00,54.48842,-117.261878,3.29924,1.637975026178505,5.0875,0.3092399999999995,1.6085188245042317,0.00124056038320782,0.0008789904645324678,0.31785759343155656,0.2967489074157471,0.2780182301787953,0.27170301750915116,0.0044320130424370975,0.00532119469196931,0.24151631945820662,0.378307031063746,0.1305223490277061,1.5074960534639586e-05,0.01849021537794063,0.021782807719303982,0.019186331503998906,0.01685308565888501,1
24491,24491,5444,2015-08-16 21:54:00,54.474,-117.26,2.99,2.6,ECA HZ WAHIGAN 2-33-63-22,100023306322W500,2015-08-23 00:00:00,54.48842,-117.261878,3.29924,1.637975026178505,6.0875,0.3092399999999995,1.6085188245042317,0.0011104137527219676,0.0007867759711981835,0.2845112966132671,0.2656171133303578,0.24885146299746033,0.24319877644172483,0.005341758690735148,0.006287499505687427,0.2161789512733929,0.33861901099757163,0.17030437303778392,1.3493453221615984e-05,0.01978511964211021,0.01949758318242329,0.017173502116224006,0.015085036040758627,1
24507,24507,5444,2015-08-16 21:54:00,54.474,-117.26,2.99,2.6,ECA HZ WAHIGAN 2-33-63-22,100023306322W500,2015-08-24 00:00:00,54.48842,-117.261878,3.29924,1.637975026178505,7.0875,0.3092399999999995,1.6085188245042317,0.0009744001343145997,0.0006904044642204322,0.2496617544175918,0.2330819032733659,0.21836986292245955,0.21340956904493405,0.006311797833329951,0.0072833697470978485,0.1896993788490351,0.29714186175081153,0.21784735817525316,1.1840651828456306e-05,0.0207549155652641,0.01710934111288901,0.015069934722693103,0.013237283047174376,1
24841,24841,5769,2017-01-16 18:23:00,54.31,-117.594,3.5,3.0,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-17 00:00:00,54.305273,-117.61488500000002,3.94625,1.5206974993334197,0.23402777777777775,0.44625,1.4537475097068668,0.028967848167345104,0.022827641721759873,0.6664990276867284,0.6287107670045268,0.5942657252131318,0.582479964048728,0.020529425129057848,0.027020971587966285,0.36121523319333904,0.9535105666103428,0.020349762363570844,0.0016403066771013477,0.11345354189138096,0.3050752589105872,0.2745162791828962,0.24553491526029042,1
24851,24851,5769,2017-01-16 18:23:00,54.31,-117.594,3.5,3.0,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-17 00:00:00,54.305273,-117.61488500000002,3.94625,1.5206974993334197,0.23402777777777775,0.44625,1.4537475097068668,0.028967848167345104,0.022827641721759873,0.6664990276867284,0.6287107670045268,0.5942657252131318,0.582479964048728,0.020529425129057848,0.027020971587966285,0.36121523319333904,0.9535105666103428,0.020349762363570844,0.0016403066771013477,0.11345354189138096,0.3050752589105872,0.2745162791828962,0.24553491526029042,1
24863,24863,5769,2017-01-16 18:23:00,54.31,-117.594,3.5,3.0,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-18 00:00:00,54.305273,-117.61488500000002,3.94625,1.5206974993334197,1.2340277777777775,0.44625,1.4537475097068668,0.028549138754347957,0.022497684577197027,0.6568652635550707,0.6196232050055586,0.5856760415220661,0.5740606350595499,0.02724393752627401,0.03515439493892644,0.35599412676588604,0.9397282570882276,0.029235472185765988,0.0016165972237123093,0.13366712941710385,0.3006656154382633,0.2705483437860101,0.24198588463692391,1
24864,24864,5773,2017-01-17 08:22:00,54.309,-117.638,3.5,2.8,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-18 00:00:00,54.305273,-117.61488500000002,3.94625,1.6190128778622894,0.6513888888888889,0.44625,1.5562980550601264,0.009009560951652775,0.006635466238807698,0.6296525749299774,0.5896444338746787,0.5539439099150679,0.5418592360897709,0.007321086424218825,0.009584942581326505,0.3997016291630642,0.7919290025961927,0.032378044670339966,0.00023246684126127168,0.041855530729843674,0.10728725281400942,0.09520304036075737,0.08416440658781323,1
24876,24876,5769,2017-01-16 18:23:00,54.31,-117.594,3.5,3.0,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-19 00:00:00,54.305273,-117.61488500000002,3.94625,1.5206974993334197,2.2340277777777784,0.44625,1.4537475097068668,0.02758388073972947,0.02173702869418231,0.6346563813318038,0.5986734919574155,0.5658740959042458,0.5546514110673263,0.03544447453979055,0.04483775641884064,0.3439578202778121,0.9079556617912948,0.04117621873616036,0.001561939412840146,0.1543891454728566,0.29049998846369185,0.2614009940383253,0.23380424327183155,1
24877,24877,5773,2017-01-17 08:22:00,54.309,-117.638,3.5,2.8,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-19 00:00:00,54.305273,-117.61488500000002,3.94625,1.6190128778622894,1.6513888888888888,0.44625,1.5562980550601264,0.008806129735324363,0.0064856408505218075,0.6154353461582664,0.5763305681904248,0.5414361435570341,0.5296243354028174,0.009635478725575028,0.012367241969647667,0.39067657355542407,0.774047656201135,0.04613240161175316,0.00022721786048101187,0.048906219390472606,0.10486476225607784,0.09305340505636459,0.08226401791231656,1
24878,24878,5774,2017-01-18 05:16:00,54.31399999999999,-117.606,3.5,2.8,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-19 00:00:00,54.305273,-117.61488500000002,3.94625,1.214014235658217,0.7805555555555556,0.44625,1.1290223655361329,0.008082165343606673,0.007890317326717829,0.7523732273767721,0.7262692375365415,0.6998934276663934,0.6904266260775075,0.006939377174466529,0.008950911937174273,0.24715088147609499,0.8098511158121584,0.035601713410119494,0.00018537105098266442,0.055110531687308076,0.12354729760287847,0.11619255215804783,0.10783745924450867,1
24879,24879,5775,2017-01-18 10:19:00,54.312,-117.609,3.13,2.8,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-19 00:00:00,54.305273,-117.61488500000002,3.94625,1.171314812512578,0.5701388888888889,0.8162500000000001,0.8400680493337284,0.01220157711913234,0.01457916156644411,0.9088389302679402,0.893946731509182,0.8755725712644193,0.8684113536136797,0.006702903867426396,0.0086124132079243,0.14625339859888067,0.6869056784909132,0.031127511282355108,0.00022770355685245756,0.05420128851690503,0.116736585506236,0.11428771031298969,0.10975789159955487,1
24891,24891,5769,2017-01-16 18:23:00,54.31,-117.594,3.5,3.0,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-19 00:00:00,54.305273,-117.61488500000002,3.94625,1.5206974993334197,2.2340277777777784,0.44625,1.4537475097068668,0.02758388073972947,0.02173702869418231,0.6346563813318038,0.5986734919574155,0.5658740959042458,0.5546514110673263,0.03544447453979055,0.04483775641884064,0.3439578202778121,0.9079556617912948,0.04117621873616036,0.001561939412840146,0.1543891454728566,0.29049998846369185,0.2614009940383253,0.23380424327183155,1
24892,24892,5773,2017-01-17 08:22:00,54.309,-117.638,3.5,2.8,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-19 00:00:00,54.305273,-117.61488500000002,3.94625,1.6190128778622894,1.6513888888888888,0.44625,1.5562980550601264,0.008806129735324363,0.0064856408505218075,0.6154353461582664,0.5763305681904248,0.5414361435570341,0.5296243354028174,0.009635478725575028,0.012367241969647667,0.39067657355542407,0.774047656201135,0.04613240161175316,0.00022721786048101187,0.048906219390472606,0.10486476225607784,0.09305340505636459,0.08226401791231656,1
24893,24893,5774,2017-01-18 05:16:00,54.31399999999999,-117.606,3.5,2.8,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-19 00:00:00,54.305273,-117.61488500000002,3.94625,1.214014235658217,0.7805555555555556,0.44625,1.1290223655361329,0.008082165343606673,0.007890317326717829,0.7523732273767721,0.7262692375365415,0.6998934276663934,0.6904266260775075,0.006939377174466529,0.008950911937174273,0.24715088147609499,0.8098511158121584,0.035601713410119494,0.00018537105098266442,0.055110531687308076,0.12354729760287847,0.11619255215804783,0.10783745924450867,1
24894,24894,5775,2017-01-18 10:19:00,54.312,-117.609,3.13,2.8,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-19 00:00:00,54.305273,-117.61488500000002,3.94625,1.171314812512578,0.5701388888888889,0.8162500000000001,0.8400680493337284,0.01220157711913234,0.01457916156644411,0.9088389302679402,0.893946731509182,0.8755725712644193,0.8684113536136797,0.006702903867426396,0.0086124132079243,0.14625339859888067,0.6869056784909132,0.031127511282355108,0.00022770355685245756,0.05420128851690503,0.116736585506236,0.11428771031298969,0.10975789159955487,1
24907,24907,5769,2017-01-16 18:23:00,54.31,-117.594,3.5,3.0,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-20 00:00:00,54.305273,-117.61488500000002,3.94625,1.5206974993334197,3.2340277777777784,0.44625,1.4537475097068668,0.026127827539550903,0.02058960964567435,0.6011551686572243,0.567071685741253,0.5360036510595221,0.5253733711247837,0.045207739133895614,0.0560652416603727,0.32580153220263164,0.8600279695479291,0.056854964312784334,0.001479490286047219,0.17482135607471586,0.27516554579242686,0.24760258193341958,0.22146256372922288,1
24908,24908,5773,2017-01-17 08:22:00,54.309,-117.638,3.5,2.8,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-20 00:00:00,54.305273,-117.61488500000002,3.94625,1.6190128778622894,2.6513888888888895,0.44625,1.5562980550601264,0.008438244601604392,0.006214696528411383,0.5897249011134671,0.5522537654952357,0.5188170913672507,0.5074987336564062,0.01243244765229329,0.015643782876682662,0.3743556575771855,0.7417110186468512,0.06443874739138417,0.00021772560048723567,0.05602229673651594,0.10048392887698965,0.08916600328155998,0.07882735389082064,1
24909,24909,5774,2017-01-18 05:16:00,54.31399999999999,-117.606,3.5,2.8,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-20 00:00:00,54.305273,-117.61488500000002,3.94625,1.214014235658217,1.7805555555555554,0.44625,1.1290223655361329,0.007879460569227947,0.007692424197155206,0.7335033281826602,0.708054039545138,0.6823397482608493,0.6731103788202281,0.009109731157019806,0.011519614101466869,0.24095221298352998,0.7895396422488364,0.05059570480950371,0.00018072185173119003,0.06422929328921166,0.12044866920058979,0.1132783844729835,0.10513284149463485,1
24910,24910,5775,2017-01-18 10:19:00,54.312,-117.609,3.13,2.8,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-20 00:00:00,54.305273,-117.61488500000002,3.94625,1.171314812512578,1.5701388888888892,0.8162500000000001,0.8400680493337284,0.011945307734812349,0.014272955842212292,0.8897506115340772,0.8751711932109804,0.8571829449419687,0.8501721341460494,0.008836101087938038,0.01113033209191609,0.1431816425424548,0.6724786176614774,0.044422169732054206,0.00022292110539128132,0.06343380624372834,0.11428477025291167,0.11188732871712803,0.1074526496599392,1
24923,24923,5769,2017-01-16 18:23:00,54.31,-117.594,3.5,3.0,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-20 00:00:00,54.305273,-117.61488500000002,3.94625,1.5206974993334197,3.2340277777777784,0.44625,1.4537475097068668,0.026127827539550903,0.02058960964567435,0.6011551686572243,0.567071685741253,0.5360036510595221,0.5253733711247837,0.045207739133895614,0.0560652416603727,0.32580153220263164,0.8600279695479291,0.056854964312784334,0.001479490286047219,0.17482135607471586,0.27516554579242686,0.24760258193341958,0.22146256372922288,1
24924,24924,5773,2017-01-17 08:22:00,54.309,-117.638,3.5,2.8,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-20 00:00:00,54.305273,-117.61488500000002,3.94625,1.6190128778622894,2.6513888888888895,0.44625,1.5562980550601264,0.008438244601604392,0.006214696528411383,0.5897249011134671,0.5522537654952357,0.5188170913672507,0.5074987336564062,0.01243244765229329,0.015643782876682662,0.3743556575771855,0.7417110186468512,0.06443874739138417,0.00021772560048723567,0.05602229673651594,0.10048392887698965,0.08916600328155998,0.07882735389082064,1
24925,24925,5774,2017-01-18 05:16:00,54.31399999999999,-117.606,3.5,2.8,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-20 00:00:00,54.305273,-117.61488500000002,3.94625,1.214014235658217,1.7805555555555554,0.44625,1.1290223655361329,0.007879460569227947,0.007692424197155206,0.7335033281826602,0.708054039545138,0.6823397482608493,0.6731103788202281,0.009109731157019806,0.011519614101466869,0.24095221298352998,0.7895396422488364,0.05059570480950371,0.00018072185173119003,0.06422929328921166,0.12044866920058979,0.1132783844729835,0.10513284149463485,1
24926,24926,5775,2017-01-18 10:19:00,54.312,-117.609,3.13,2.8,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-20 00:00:00,54.305273,-117.61488500000002,3.94625,1.171314812512578,1.5701388888888892,0.8162500000000001,0.8400680493337284,0.011945307734812349,0.014272955842212292,0.8897506115340772,0.8751711932109804,0.8571829449419687,0.8501721341460494,0.008836101087938038,0.01113033209191609,0.1431816425424548,0.6724786176614774,0.044422169732054206,0.00022292110539128132,0.06343380624372834,0.11428477025291167,0.11188732871712803,0.1074526496599392,1
24939,24939,5769,2017-01-16 18:23:00,54.31,-117.594,3.5,3.0,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-21 00:00:00,54.305273,-117.61488500000002,3.94625,1.5206974993334197,4.2340277777777775,0.44625,1.4537475097068668,0.024262570723539063,0.019119724341491198,0.5582389034560219,0.5265886289163002,0.4977385307760774,0.4878671429487815,0.05652786896348638,0.06872727153188958,0.30254267045118466,0.798630862202062,0.07696192102311125,0.0013738699723760753,0.19406972264429434,0.25552157007175086,0.22992631692767684,0.20565242582693885,1
24940,24940,5773,2017-01-17 08:22:00,54.309,-117.638,3.5,2.8,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-21 00:00:00,54.305273,-117.61488500000002,3.94625,1.6190128778622894,3.651388888888889,0.44625,1.5562980550601264,0.007926924473740896,0.0058381135335387295,0.5539901925243969,0.5187896412231765,0.4873790809728575,0.47674656544663196,0.015726263962128985,0.019399756576598478,0.3516713681620153,0.6967666266793363,0.08824166507518985,0.0002045323965524833,0.0629134217854087,0.09439504928325988,0.0837629396881752,0.0740507665111502,1
24941,24941,5774,2017-01-18 05:16:00,54.31399999999999,-117.606,3.5,2.8,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-21 00:00:00,54.305273,-117.61488500000002,3.94625,1.214014235658217,2.7805555555555554,0.44625,1.1290223655361329,0.0075309683323559265,0.007352204192006073,0.701061993735257,0.6767382744747463,0.6521612730861945,0.6433400995586085,0.011724010719080587,0.014534301214129294,0.23029539517929767,0.7546199375800949,0.07049234849606299,0.00017272889817705772,0.07338668415224574,0.11512147379308935,0.10826831592230006,0.10048303345520371,1
24942,24942,5775,2017-01-18 10:19:00,54.312,-117.609,3.13,2.8,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-21 00:00:00,54.305273,-117.61488500000002,3.94625,1.171314812512578,2.5701388888888888,0.8162500000000001,0.8400680493337284,0.011464742241952753,0.013698747943081619,0.8539555151961332,0.8399626339056175,0.8226980615424082,0.8159692990469832,0.011419417198422441,0.01410187841025701,0.1374213759888915,0.6454244784539788,0.06214994009437227,0.0002139528817791795,0.07278091493112099,0.10968703881206503,0.10738604750584627,0.10312977772651816,1
24943,24943,5776,2017-01-20 07:40:00,54.31800000000001,-117.618,3.38,2.9,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-21 00:00:00,54.305273,-117.61488500000002,3.94625,1.538012024857366,0.6805555555555556,0.5662500000000001,1.4299796942984384,0.019988624816685587,0.01606015899899961,0.7363366710941004,0.6953726377722591,0.6579945413966827,0.6451846977516127,0.01436427590441025,0.01872852399065108,0.352670098091667,0.8867127637517759,0.029655379211081814,0.0007182975191064959,0.07714064244235729,0.19019807733807417,0.17174875342014442,0.15409795780264243,1
24956,24956,5769,2017-01-16 18:23:00,54.31,-117.594,3.5,3.0,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-21 00:00:00,54.305273,-117.61488500000002,3.94625,1.5206974993334197,4.2340277777777775,0.44625,1.4537475097068668,0.024262570723539063,0.019119724341491198,0.5582389034560219,0.5265886289163002,0.4977385307760774,0.4878671429487815,0.05652786896348638,0.06872727153188958,0.30254267045118466,0.798630862202062,0.07696192102311125,0.0013738699723760753,0.19406972264429434,0.25552157007175086,0.22992631692767684,0.20565242582693885,1
24957,24957,5773,2017-01-17 08:22:00,54.309,-117.638,3.5,2.8,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-21 00:00:00,54.305273,-117.61488500000002,3.94625,1.6190128778622894,3.651388888888889,0.44625,1.5562980550601264,0.007926924473740896,0.0058381135335387295,0.5539901925243969,0.5187896412231765,0.4873790809728575,0.47674656544663196,0.015726263962128985,0.019399756576598478,0.3516713681620153,0.6967666266793363,0.08824166507518985,0.0002045323965524833,0.0629134217854087,0.09439504928325988,0.0837629396881752,0.0740507665111502,1
24958,24958,5774,2017-01-18 05:16:00,54.31399999999999,-117.606,3.5,2.8,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-21 00:00:00,54.305273,-117.61488500000002,3.94625,1.214014235658217,2.7805555555555554,0.44625,1.1290223655361329,0.0075309683323559265,0.007352204192006073,0.701061993735257,0.6767382744747463,0.6521612730861945,0.6433400995586085,0.011724010719080587,0.014534301214129294,0.23029539517929767,0.7546199375800949,0.07049234849606299,0.00017272889817705772,0.07338668415224574,0.11512147379308935,0.10826831592230006,0.10048303345520371,1
24959,24959,5775,2017-01-18 10:19:00,54.312,-117.609,3.13,2.8,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-21 00:00:00,54.305273,-117.61488500000002,3.94625,1.171314812512578,2.5701388888888888,0.8162500000000001,0.8400680493337284,0.011464742241952753,0.013698747943081619,0.8539555151961332,0.8399626339056175,0.8226980615424082,0.8159692990469832,0.011419417198422441,0.01410187841025701,0.1374213759888915,0.6454244784539788,0.06214994009437227,0.0002139528817791795,0.07278091493112099,0.10968703881206503,0.10738604750584627,0.10312977772651816,1
24960,24960,5776,2017-01-20 07:40:00,54.31800000000001,-117.618,3.38,2.9,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-21 00:00:00,54.305273,-117.61488500000002,3.94625,1.538012024857366,0.6805555555555556,0.5662500000000001,1.4299796942984384,0.019988624816685587,0.01606015899899961,0.7363366710941004,0.6953726377722591,0.6579945413966827,0.6451846977516127,0.01436427590441025,0.01872852399065108,0.352670098091667,0.8867127637517759,0.029655379211081814,0.0007182975191064959,0.07714064244235729,0.19019807733807417,0.17174875342014442,0.15409795780264243,1
24973,24973,5769,2017-01-16 18:23:00,54.31,-117.594,3.5,3.0,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-22 00:00:00,54.305273,-117.61488500000002,3.94625,1.5206974993334197,5.2340277777777775,0.44625,1.4537475097068668,0.02208797525615386,0.01740606974303913,0.5082053021939839,0.4793917651269654,0.45312743142878004,0.44414079219101477,0.06929438069502791,0.08259430181536506,0.27542650344026387,0.7270515117347337,0.10213368153635691,0.001250733333280898,0.21120620099868528,0.2326197904364176,0.20931857785827915,0.1872202968429249,1
24974,24974,5773,2017-01-17 08:22:00,54.309,-117.638,3.5,2.8,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-22 00:00:00,54.305273,-117.61488500000002,3.94625,1.6190128778622894,4.651388888888889,0.44625,1.5562980550601264,0.007300337018007171,0.0053766371163756115,0.5101997784255631,0.4777816711798299,0.44885397336823035,0.4390619100090082,0.019502040850961393,0.023585026071268465,0.3238733402432451,0.6416903825070318,0.11846385970024258,0.00018836503752244846,0.06926459239447759,0.08693354842499024,0.07714185890989175,0.06819738900805206,1
24975,24975,5774,2017-01-18 05:16:00,54.31399999999999,-117.606,3.5,2.8,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-22 00:00:00,54.305273,-117.61488500000002,3.94625,1.214014235658217,3.780555555555555,0.44625,1.1290223655361329,0.007056522578785448,0.006889020454624844,0.6568955769826735,0.6341042350745689,0.6110755676358753,0.6028101218894951,0.014792188499361245,0.01797777585118627,0.2157869458687068,0.7070794077114096,0.0962843911080732,0.00016184709803630798,0.08220286729939025,0.1078689012186912,0.10144748751503306,0.09415267241466177,1
24976,24976,5775,2017-01-18 10:19:00,54.312,-117.609,3.13,2.8,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-22 00:00:00,54.305273,-117.61488500000002,3.94625,1.171314812512578,3.5701388888888888,0.8162500000000001,0.8400680493337284,0.010787401094475213,0.01288942092508561,0.8035035123206458,0.7903373355534251,0.7740927604137393,0.7677615356573729,0.014468142685977027,0.017515856895085797,0.12930247104224143,0.6072925651828393,0.08524467136064064,0.00020131246759523595,0.08186529469852889,0.10320668860754763,0.10104164070579434,0.09703683289529746,1
24977,24977,5776,2017-01-20 07:40:00,54.31800000000001,-117.618,3.38,2.9,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-22 00:00:00,54.305273,-117.61488500000002,3.94625,1.538012024857366,1.6805555555555556,0.5662500000000001,1.4299796942984384,0.019525992318650997,0.015688450012279438,0.7192943144203996,0.679278384994602,0.6427653967621119,0.6302520342416466,0.018894275674332432,0.024151029039724232,0.3445076231861368,0.8661899841861096,0.04222869632420251,0.0007016726747941001,0.09008308196907656,0.18579598302457048,0.16777366481060874,0.15053139312828046,1
24992,24992,5769,2017-01-16 18:23:00,54.31,-117.594,3.5,3.0,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-22 00:00:00,54.305273,-117.61488500000002,3.94625,1.5206974993334197,5.2340277777777775,0.44625,1.4537475097068668,0.02208797525615386,0.01740606974303913,0.5082053021939839,0.4793917651269654,0.45312743142878004,0.44414079219101477,0.06929438069502791,0.08259430181536506,0.27542650344026387,0.7270515117347337,0.10213368153635691,0.001250733333280898,0.21120620099868528,0.2326197904364176,0.20931857785827915,0.1872202968429249,1
24993,24993,5773,2017-01-17 08:22:00,54.309,-117.638,3.5,2.8,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-22 00:00:00,54.305273,-117.61488500000002,3.94625,1.6190128778622894,4.651388888888889,0.44625,1.5562980550601264,0.007300337018007171,0.0053766371163756115,0.5101997784255631,0.4777816711798299,0.44885397336823035,0.4390619100090082,0.019502040850961393,0.023585026071268465,0.3238733402432451,0.6416903825070318,0.11846385970024258,0.00018836503752244846,0.06926459239447759,0.08693354842499024,0.07714185890989175,0.06819738900805206,1
24994,24994,5774,2017-01-18 05:16:00,54.31399999999999,-117.606,3.5,2.8,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-22 00:00:00,54.305273,-117.61488500000002,3.94625,1.214014235658217,3.780555555555555,0.44625,1.1290223655361329,0.007056522578785448,0.006889020454624844,0.6568955769826735,0.6341042350745689,0.6110755676358753,0.6028101218894951,0.014792188499361245,0.01797777585118627,0.2157869458687068,0.7070794077114096,0.0962843911080732,0.00016184709803630798,0.08220286729939025,0.1078689012186912,0.10144748751503306,0.09415267241466177,1
24995,24995,5775,2017-01-18 10:19:00,54.312,-117.609,3.13,2.8,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-22 00:00:00,54.305273,-117.61488500000002,3.94625,1.171314812512578,3.5701388888888888,0.8162500000000001,0.8400680493337284,0.010787401094475213,0.01288942092508561,0.8035035123206458,0.7903373355534251,0.7740927604137393,0.7677615356573729,0.014468142685977027,0.017515856895085797,0.12930247104224143,0.6072925651828393,0.08524467136064064,0.00020131246759523595,0.08186529469852889,0.10320668860754763,0.10104164070579434,0.09703683289529746,1
24996,24996,5776,2017-01-20 07:40:00,54.31800000000001,-117.618,3.38,2.9,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-22 00:00:00,54.305273,-117.61488500000002,3.94625,1.538012024857366,1.6805555555555556,0.5662500000000001,1.4299796942984384,0.019525992318650997,0.015688450012279438,0.7192943144203996,0.679278384994602,0.6427653967621119,0.6302520342416466,0.018894275674332432,0.024151029039724232,0.3445076231861368,0.8661899841861096,0.04222869632420251,0.0007016726747941001,0.09008308196907656,0.18579598302457048,0.16777366481060874,0.15053139312828046,1
25011,25011,5769,2017-01-16 18:23:00,54.31,-117.594,3.5,3.0,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-23 00:00:00,54.305273,-117.61488500000002,3.94625,1.5206974993334197,6.2340277777777775,0.44625,1.4537475097068668,0.019713356649214468,0.015534790161901896,0.4535695217415015,0.4278536502802074,0.40441292421356356,0.3963924143063671,0.08327583600606507,0.09730981550527026,0.2458161433991693,0.6488881659347289,0.13287633886912575,0.0011162703682021655,0.22534147039876354,0.2076114645800782,0.18681530247898073,0.1670927480149235,1
25012,25012,5773,2017-01-17 08:22:00,54.309,-117.638,3.5,2.8,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-23 00:00:00,54.305273,-117.61488500000002,3.94625,1.6190128778622894,5.651388888888889,0.44625,1.5562980550601264,0.006591233212622243,0.004854388098283484,0.4606425314798767,0.4313732929993285,0.405255429932157,0.39641449929098155,0.023709376975776214,0.02811007601360127,0.29241454355170454,0.5793610556564665,0.15591347154640206,0.00017006857195117723,0.07475923322323919,0.0784894300436441,0.06964883693398245,0.06157317043517753,1
25013,25013,5774,2017-01-18 05:16:00,54.31399999999999,-117.606,3.5,2.8,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-23 00:00:00,54.305273,-117.61488500000002,3.94625,1.214014235658217,4.780555555555557,0.44625,1.1290223655361329,0.006482107494842165,0.0063282403793754475,0.6034229601545383,0.582486879166973,0.561332791422769,0.5537401695296718,0.018296761933865213,0.021800343937574896,0.19822145589242812,0.6495217264597146,0.12893041372314815,0.00014867241980541878,0.09026975143097947,0.0990881564174651,0.09318945866212834,0.08648845613465635,1
25014,25014,5775,2017-01-18 10:19:00,54.312,-117.609,3.13,2.8,ECA HZ SIMON 11-25-61-25,100112506125W500,2017-01-23 00:00:00,54.305273,-117.61488500000002,3.94625,1.171314812512578,4.570138888888889,0.8162500000000001,0.8400680493337284,0.009950729896708416,0.011889716997377299,0.7411837524289469,0.7290387447820142,0.714054099445652,0.7082139246978881,0.017970791511074793,0.021329043999584813,0.11927376696665781,0.5601909330606569,0.11462499941052352,0.00018569866572459276,0.090275047889463,0.09520197430995411,0.09320484759749541,0.08951065281772665,1
