yr,mo,dy,hh,mm,ss,lat,lon,max,ML,MN,MB,MW,MS,MC,MD,MZ,Mpf,Tmpf,Dep,Dep_err,DD,flag,zf,mf,MwAsg,eventType,latGSC,lonGSC,mGSC,mtGSC,latANSS,lonANSS,mANSS,mtANSS,latAGS,lonAGS,mAGS,mtAGS,MwNMX,MwNA15,MwGSC,MwAGS,MwANSS
2017,5,7,12,11,3,51.108,-119.576,1.6,1.6,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,1.6,ML,15,-9.99,G,2,0,-0.06,1.5,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,7,20,24,40,50.317,-114.965,2.4,2.4,-9.99,-9.99,2,-9.99,-9.99,-9.99,-9.99,2,MW,7.69,3,Z,1,0,0,2,2,50.136,-114.805,2.4,ML,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2,-9.99,-9.99,-9.99,-9.99
2017,5,7,21,12,53,49.346,-120.512,1.9,1.9,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,1.9,ML,0,-9.99,G,2,0,-0.06,1.8,2,-9.99,-9.99,-9.99,NA,49.458,-120.489,2.14,ML,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,7,21,17,6,49.696,-114.534,2.76,2.76,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,2.76,ML,5.83,0.88,Z,1,0,0,2.8,2,49.678,-114.917,2.9,ML,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,7,22,13,41,53.291,-117.531,1.5,1.5,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,1.5,ML,0,-9.99,G,2,0,-0.06,1.4,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,8,17,22,28,52.945,-117.271,1.81,1.81,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,1.81,ML,1.97,2.2,Z,1,0,0,1.8,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,8,17,42,18,50.555,-115.084,2.62,2.62,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,2.62,ML,13.27,2.87,Z,1,0,0,2.6,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,8,21,40,19,53.51,-114.68,1.24,1.24,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,1.24,ML,0.34,12.98,Z,1,0,0,1.2,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,9,6,30,51.56,48.469,-114.584,0.94,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,0.94,-9.99,0.94,MD,6.98,1.39,Z,5,0,-0.43,0.5,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,9,9,54,53.88,48.017,-115.083,0.14,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,0.14,-9.99,0.14,MD,2.21,1.19,Z,5,0,-0.43,-0.3,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,9,15,12,3.31,48.244,-116.361,1.88,1.88,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,1.88,ML,8.8,2.05,Z,5,0,-0.43,1.5,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,9,19,14,29,50.132,-114.836,2.7,-9.99,-9.99,-9.99,2.7,-9.99,-9.99,-9.99,-9.99,2.7,MW,5.98,1.49,Z,1,0,0,2.7,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2.7,-9.99,-9.99,-9.99,-9.99
2017,5,9,21,29,58,53.49,-114.58,1.45,1.45,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,1.45,ML,0.34,16.13,Z,1,0,0,1.5,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,9,22,20,8,53.065,-116.658,1,-9.99,-9.99,-9.99,1,-9.99,-9.99,-9.99,-9.99,1,MW,13.89,1.05,Z,1,0,0,1,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,1,-9.99,-9.99,-9.99,-9.99
2017,5,9,23,18,49,50.204,-114.832,2.7,-9.99,-9.99,-9.99,2.7,-9.99,-9.99,-9.99,-9.99,2.7,MW,5.92,1.31,Z,1,0,0,2.7,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2.7,-9.99,-9.99,-9.99,-9.99
2017,5,9,23,32,18,49.643,-114.483,2.9,-9.99,-9.99,-9.99,2.9,-9.99,-9.99,-9.99,-9.99,2.9,MW,8.25,1.44,Z,1,0,0,2.9,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2.9,-9.99,-9.99,-9.99,-9.99
2017,5,10,0,1,8.37,48.017,-115.091,1.06,1.06,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,1.06,ML,3.67,0.57,Z,5,0,-0.43,0.6,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,10,20,19,0,53.372,-114.398,1.6,1.6,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,1.6,ML,0.09,12.84,Z,1,0,0,1.6,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,10,21,9,49.12,49.403,-120.504,2.11,2.11,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,2.11,ML,-1.5,8.47,Z,5,0,-0.43,1.7,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,10,22,14,5,53.03,-116.457,1.4,-9.99,-9.99,-9.99,1.4,-9.99,-9.99,-9.99,-9.99,1.4,MW,10.35,6.21,Z,1,0,0,1.4,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,1.4,-9.99,-9.99,-9.99,-9.99
2017,5,11,16,42,56.03,48.186,-120.953,1.01,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,1.01,-9.99,1.01,MD,-0.08,1,Z,5,0,-0.43,0.6,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,11,21,25,35,49.818,-114.957,2.8,-9.99,-9.99,-9.99,2.8,-9.99,-9.99,-9.99,-9.99,2.8,MW,6.99,5.1,Z,1,0,0,2.8,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2.8,-9.99,-9.99,-9.99,-9.99
2017,5,11,21,29,4,49.713,-114.795,2.7,-9.99,-9.99,-9.99,2.7,-9.99,-9.99,-9.99,-9.99,2.7,MW,10.7,1.91,Z,1,0,0,2.7,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2.7,-9.99,-9.99,-9.99,-9.99
2017,5,11,21,43,7,53.495,-114.668,1.22,1.22,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,1.22,ML,0.43,12.01,Z,1,0,0,1.2,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,11,22,23,47,52.35,-113.933,2.3,-9.99,-9.99,-9.99,2.3,-9.99,-9.99,-9.99,-9.99,2.3,MW,6.74,1.12,Z,1,0,0,2.3,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2.3,-9.99,-9.99,-9.99,-9.99
2017,5,12,0,38,52,52.347,-113.954,1.74,1.74,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,1.74,ML,10.67,1.81,Z,1,0,0,1.7,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,12,20,15,56,50.75,-115.255,1.61,1.61,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,1.61,ML,13.09,2.59,Z,1,0,0,1.6,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,12,20,57,54,54.33,-117.459,2.9,2.4,-9.99,-9.99,2.9,-9.99,-9.99,-9.99,-9.99,2.9,MW,3.59,21.72,Z,1,0,0,2.9,2,54.342,-117.469,2.4,ML,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2.9,-9.99,-9.99,-9.99,-9.99
2017,5,13,21,10,44,52.979,-117.267,1.84,1.84,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,1.84,ML,0.03,4.54,Z,1,0,0,1.8,2,52.965,-117.235,1.9,ML,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,13,22,10,39.9,49.347,-120.575,2.18,2.18,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,2.18,ML,-1.5,2.15,Z,5,0,-0.43,1.8,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,13,23,16,23,49.896,-114.72,3,2.9,-9.99,-9.99,3,-9.99,-9.99,-9.99,-9.99,3,MW,0.11,1.57,Z,1,0,0,3,2,49.853,-114.942,2.9,ML,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,3,-9.99,-9.99,-9.99,-9.99
2017,5,14,19,58,51,50.108,-114.78,2.6,2.5,-9.99,-9.99,2.6,-9.99,-9.99,-9.99,-9.99,2.6,MW,7,1.88,Z,1,0,0,2.6,2,50.185,-114.813,2.5,ML,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2.6,-9.99,-9.99,-9.99,-9.99
2017,5,15,8,39,49.24,48.403,-120.667,1.38,1.38,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,1.38,ML,-0.29,0.89,Z,5,0,-0.43,1,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,15,19,44,8,55.144,-122.936,1.9,1.9,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,1.9,ML,1,-9.99,G,2,0,-0.06,1.8,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,15,19,46,6,51.27,-115.009,1.2,-9.99,-9.99,-9.99,1.2,-9.99,-9.99,-9.99,-9.99,1.2,MW,7.52,5.61,Z,1,0,0,1.2,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,1.2,-9.99,-9.99,-9.99,-9.99
2017,5,15,21,15,31.05,49.345,-120.651,1.96,1.96,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,1.96,ML,-1.5,3.88,Z,5,0,-0.43,1.5,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,15,22,1,20,53.5,-114.675,0.77,0.77,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,0.77,ML,0.43,11.36,Z,1,0,0,0.8,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,15,22,36,20,50.711,-115.419,1.76,1.76,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,1.76,ML,1.85,7.47,Z,1,0,0,1.8,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,15,22,38,33,49.718,-115.501,2.7,-9.99,-9.99,-9.99,2.7,-9.99,-9.99,-9.99,-9.99,2.7,MW,3.93,7.46,Z,1,0,0,2.7,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2.7,-9.99,-9.99,-9.99,-9.99
2017,5,16,18,41,32,52.212,-120.315,1.7,1.7,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,1.7,ML,1,-9.99,G,2,0,-0.06,1.6,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,16,19,54,3,53.51,-114.674,0.85,0.85,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,0.85,ML,0.28,12.37,Z,1,0,0,0.9,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,16,19,59,48,50.124,-114.717,3,-9.99,-9.99,-9.99,3,-9.99,-9.99,-9.99,-9.99,3,MW,2.67,1.39,Z,1,0,0,3,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,3,-9.99,-9.99,-9.99,-9.99
2017,5,17,19,39,28,50.298,-114.845,2.7,-9.99,-9.99,-9.99,2.7,-9.99,-9.99,-9.99,-9.99,2.7,MW,9.53,3.63,Z,1,0,0,2.7,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2.7,-9.99,-9.99,-9.99,-9.99
2017,5,17,20,40,39,53.483,-114.581,1,1,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,1,ML,0.84,14.4,Z,1,0,0,1,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,18,2,6,11,55.081,-121.311,2.4,2.4,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,2.4,ML,0,-9.99,G,2,0,-0.06,2.3,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,18,11,19,58,54.155,-117.672,2.27,2.27,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,2.27,ML,10.58,2.68,Z,1,0,0,2.3,1,54.274,-117.705,2.1,ML,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,18,19,9,20,50.17,-114.903,2.9,-9.99,-9.99,-9.99,2.9,-9.99,-9.99,-9.99,-9.99,2.9,MW,0.06,2.55,Z,1,0,0,2.9,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2.9,-9.99,-9.99,-9.99,-9.99
2017,5,18,21,9,7.6,49.498,-120.513,2.24,2.24,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,2.24,ML,-1.5,9.94,Z,5,0,-0.43,1.8,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,18,21,27,41,51.144,-114.871,1.3,-9.99,-9.99,-9.99,1.3,-9.99,-9.99,-9.99,-9.99,1.3,MW,3.74,1.02,Z,1,0,0,1.3,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,1.3,-9.99,-9.99,-9.99,-9.99
2017,5,18,22,22,57,53.282,-117.362,1.3,-9.99,-9.99,-9.99,1.3,-9.99,-9.99,-9.99,-9.99,1.3,MW,6.56,5.57,Z,1,0,0,1.3,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,1.3,-9.99,-9.99,-9.99,-9.99
2017,5,18,22,32,53,50.45,-115.485,2.7,-9.99,-9.99,-9.99,2.7,-9.99,-9.99,-9.99,-9.99,2.7,MW,8.12,4.17,Z,1,0,0,2.7,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2.7,-9.99,-9.99,-9.99,-9.99
2017,5,19,4,14,4,52.758,-116.233,3.1,3.1,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,3.1,ML,1,-9.99,G,2,0,-0.06,3,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,19,19,2,43,50.124,-114.858,2.2,-9.99,-9.99,-9.99,2.2,-9.99,-9.99,-9.99,-9.99,2.2,MW,1.73,2.63,Z,1,0,0,2.2,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2.2,-9.99,-9.99,-9.99,-9.99
2017,5,19,21,22,58,50.6,-114.618,1.5,-9.99,-9.99,-9.99,1.5,-9.99,-9.99,-9.99,-9.99,1.5,MW,21.78,1.68,Z,1,0,0,1.5,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,1.5,-9.99,-9.99,-9.99,-9.99
2017,5,19,22,14,26,53.011,-117.108,1.7,-9.99,-9.99,-9.99,1.7,-9.99,-9.99,-9.99,-9.99,1.7,MW,0.08,1.2,Z,1,0,0,1.7,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,1.7,-9.99,-9.99,-9.99,-9.99
2017,5,20,19,38,6,50.215,-114.691,2.3,-9.99,-9.99,-9.99,2.3,-9.99,-9.99,-9.99,-9.99,2.3,MW,22.51,1.96,Z,1,0,0,2.3,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2.3,-9.99,-9.99,-9.99,-9.99
2017,5,20,21,18,14.05,49.471,-120.516,2.34,2.34,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,2.34,ML,-1.5,10.55,Z,5,0,-0.43,1.9,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,20,22,31,47,49.621,-114.14,2.18,2.18,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,2.18,ML,11.31,0.96,Z,1,0,0,2.2,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,20,22,31,49,49.763,-114.804,2.02,2.02,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,2.02,ML,9.8,1.61,Z,1,0,0,2,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,20,23,29,22,49.965,-114.783,2.7,-9.99,-9.99,-9.99,2.7,-9.99,-9.99,-9.99,-9.99,2.7,MW,2.74,2.3,Z,1,0,0,2.7,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2.7,-9.99,-9.99,-9.99,-9.99
2017,5,21,12,5,5,52.709,-116.286,1.6,-9.99,-9.99,-9.99,1.6,-9.99,-9.99,-9.99,-9.99,1.6,MW,8.58,1.88,Z,1,0,0,1.6,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,1.6,-9.99,-9.99,-9.99,-9.99
2017,5,21,19,18,44,49.967,-114.564,3,-9.99,-9.99,-9.99,3,-9.99,-9.99,-9.99,-9.99,3,MW,4.99,1.09,Z,1,0,0,3,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,3,-9.99,-9.99,-9.99,-9.99
2017,5,21,19,36,12,49.896,-114.879,2.8,-9.99,-9.99,-9.99,2.8,-9.99,-9.99,-9.99,-9.99,2.8,MW,7.36,0.95,Z,1,0,0,2.8,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2.8,-9.99,-9.99,-9.99,-9.99
2017,5,21,21,8,4,52.994,-117.164,2.5,-9.99,-9.99,-9.99,2.5,-9.99,-9.99,-9.99,-9.99,2.5,MW,3.91,2.28,Z,1,0,0,2.5,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2.5,-9.99,-9.99,-9.99,-9.99
2017,5,21,22,28,52,49.939,-114.753,2.21,2.21,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,2.21,ML,14.35,1.72,Z,1,0,0,2.2,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,21,22,30,25,49.737,-114.772,2.7,-9.99,-9.99,-9.99,2.7,-9.99,-9.99,-9.99,-9.99,2.7,MW,10.28,1.47,Z,1,0,0,2.7,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2.7,-9.99,-9.99,-9.99,-9.99
2017,5,22,4,56,42.54,48.166,-113.548,0.24,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,0.24,-9.99,0.24,MD,15.01,1.83,Z,5,0,-0.43,-0.2,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,22,9,0,5.71,48.138,-120.922,1.09,1.09,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,1.09,ML,-0.37,0.72,Z,5,0,-0.43,0.7,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,22,20,8,1,50.235,-114.302,2.8,-9.99,-9.99,-9.99,2.8,-9.99,-9.99,-9.99,-9.99,2.8,MW,21.54,0.55,Z,1,0,0,2.8,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2.8,-9.99,-9.99,-9.99,-9.99
2017,5,22,23,38,56,49.92,-114.873,2.7,-9.99,-9.99,-9.99,2.7,-9.99,-9.99,-9.99,-9.99,2.7,MW,0.6,2.63,Z,1,0,0,2.7,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2.7,-9.99,-9.99,-9.99,-9.99
2017,5,23,9,51,56,52.689,-116.318,0.8,-9.99,-9.99,-9.99,0.8,-9.99,-9.99,-9.99,-9.99,0.8,MW,15.32,1.55,Z,1,0,0,0.8,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,0.8,-9.99,-9.99,-9.99,-9.99
2017,5,23,19,53,14,53.493,-114.651,1.15,1.15,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,1.15,ML,0.17,14.17,Z,1,0,0,1.2,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,23,20,12,59,50.237,-114.718,3.3,3.3,-9.99,-9.99,3.2,-9.99,-9.99,-9.99,-9.99,3.2,MW,0.96,1.85,Z,1,0,0,3.2,2,-9.99,-9.99,-9.99,NA,50.255,-114.954,3.3,ML,-9.99,-9.99,-9.99,NA,3.2,-9.99,-9.99,-9.99,-9.99
2017,5,23,23,40,25.19,48.629,-114.571,0.9,0.9,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,0.9,ML,5.95,4.18,Z,5,0,-0.43,0.5,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,25,1,25,0,53.02,-117.138,2,2,-9.99,-9.99,1.8,-9.99,-9.99,-9.99,-9.99,1.8,MW,5.21,2.59,Z,1,0,0,1.8,2,52.932,-117.173,2,ML,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,1.8,-9.99,-9.99,-9.99,-9.99
2017,5,25,5,19,41.09,48.73,-119.529,1.9,1.9,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,1.9,ML,3.9,0.83,Z,5,0,-0.43,1.5,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,25,19,8,31,50.424,-115.693,2.9,-9.99,-9.99,-9.99,2.9,-9.99,-9.99,-9.99,-9.99,2.9,MW,0.06,4.39,Z,1,0,0,2.9,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2.9,-9.99,-9.99,-9.99,-9.99
2017,5,25,19,57,57,53.483,-114.584,0.64,0.64,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,0.64,ML,0.41,12.7,Z,1,0,0,0.6,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2017,5,26,18,23,19,49.799,-114.908,2.7,-9.99,-9.99,-9.99,2.7,-9.99,-9.99,-9.99,-9.99,2.7,MW,7.55,0.9,Z,1,0,0,2.7,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2.7,-9.99,-9.99,-9.99,-9.99
